
[Name]
fluid

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
1.14299998e-01, 9.45338383e-02, 5.00000024e-04, 2.66457759e-02, 1.29998066e-02, 1.27484789e-02, -1.25187580e-04, -1.19713732e-04, 0.00000000e+00, 1.14299998e-01, 9.45338383e-02, 5.00000024e-04
1.11759998e-01, 9.45337340e-02, 5.00000024e-04, 2.68945005e-02, 1.30789680e-02, 1.28285848e-02, -1.28354703e-04, -1.22690239e-04, 0.00000000e+00, 1.11759998e-01, 9.45337340e-02, 5.00000024e-04
1.09219998e-01, 9.45336372e-02, 5.00000024e-04, 2.71427836e-02, 1.31597798e-02, 1.29104722e-02, -1.31690569e-04, -1.25843580e-04, 0.00000000e+00, 1.09219998e-01, 9.45336372e-02, 5.00000024e-04
1.06679998e-01, 9.45335329e-02, 5.00000024e-04, 2.73901429e-02, 1.32423230e-02, 1.29942363e-02, -1.35226597e-04, -1.29208216e-04, 0.00000000e+00, 1.06679998e-01, 9.45335329e-02, 5.00000024e-04
1.04139999e-01, 9.45334360e-02, 5.00000024e-04, 2.76361369e-02, 1.33266822e-02, 1.30799757e-02, -1.39002033e-04, -1.32827889e-04, 0.00000000e+00, 1.04139999e-01, 9.45334360e-02, 5.00000024e-04
1.01599999e-01, 9.45333317e-02, 5.00000024e-04, 2.78801322e-02, 1.34129534e-02, 1.31677967e-02, -1.43065088e-04, -1.36756193e-04, 0.00000000e+00, 1.01599999e-01, 9.45333317e-02, 5.00000024e-04
9.90599990e-02, 9.45332348e-02, 5.00000024e-04, 2.81210337e-02, 1.35012632e-02, 1.32578416e-02, -1.47455808e-04, -1.41038021e-04, 0.00000000e+00, 9.90599990e-02, 9.45332348e-02, 5.00000024e-04
9.65199992e-02, 9.45331305e-02, 5.00000024e-04, 2.83576567e-02, 1.35917598e-02, 1.33502735e-02, -1.52203284e-04, -1.45703802e-04, 0.00000000e+00, 9.65199992e-02, 9.45331305e-02, 5.00000024e-04
9.39799994e-02, 9.45330337e-02, 5.00000024e-04, 2.85893828e-02, 1.36845652e-02, 1.34452283e-02, -1.57364644e-04, -1.50807362e-04, 0.00000000e+00, 9.39799994e-02, 9.45330337e-02, 5.00000024e-04
9.14399996e-02, 9.45329294e-02, 5.00000024e-04, 2.88159363e-02, 1.37797762e-02, 1.35428263e-02, -1.63035525e-04, -1.56442125e-04, 0.00000000e+00, 9.14399996e-02, 9.45329294e-02, 5.00000024e-04
8.88999999e-02, 9.45328325e-02, 5.00000024e-04, 2.90369634e-02, 1.38775110e-02, 1.36432061e-02, -1.69336272e-04, -1.62730066e-04, 0.00000000e+00, 8.88999999e-02, 9.45328325e-02, 5.00000024e-04
8.63600001e-02, 9.45327282e-02, 5.00000024e-04, 2.92520430e-02, 1.39779113e-02, 1.37465382e-02, -1.76418718e-04, -1.69824707e-04, 0.00000000e+00, 8.63600001e-02, 9.45327282e-02, 5.00000024e-04
8.38200003e-02, 9.45326239e-02, 5.00000024e-04, 2.94608604e-02, 1.40811428e-02, 1.38530079e-02, -1.84463555e-04, -1.77907845e-04, 0.00000000e+00, 8.38200003e-02, 9.45326239e-02, 5.00000024e-04
8.12800005e-02, 9.45325270e-02, 5.00000024e-04, 2.96634566e-02, 1.41873779e-02, 1.39628220e-02, -1.93671760e-04, -1.87182130e-04, 0.00000000e+00, 8.12800005e-02, 9.45325270e-02, 5.00000024e-04
7.87400007e-02, 9.45324227e-02, 5.00000024e-04, 2.98605114e-02, 1.42967887e-02, 1.40761845e-02, -2.04271433e-04, -1.97878195e-04, 0.00000000e+00, 7.87400007e-02, 9.45324227e-02, 5.00000024e-04
7.62000009e-02, 9.45323259e-02, 5.00000024e-04, 3.00536752e-02, 1.44095216e-02, 1.41932815e-02, -2.16540589e-04, -2.10277023e-04, 0.00000000e+00, 7.62000009e-02, 9.45323259e-02, 5.00000024e-04
7.36600012e-02, 9.45322216e-02, 5.00000024e-04, 3.02456710e-02, 1.45256836e-02, 1.43142659e-02, -2.30812759e-04, -2.24716525e-04, 0.00000000e+00, 7.36600012e-02, 9.45322216e-02, 5.00000024e-04
7.11200014e-02, 9.45321247e-02, 5.00000024e-04, 3.04399021e-02, 1.46453399e-02, 1.44392541e-02, -2.47432501e-04, -2.41546382e-04, 0.00000000e+00, 7.11200014e-02, 9.45321247e-02, 5.00000024e-04
6.85800016e-02, 9.45320204e-02, 5.00000024e-04, 3.06403991e-02, 1.47685446e-02, 1.45683428e-02, -2.66704534e-04, -2.61070614e-04, 0.00000000e+00, 6.85800016e-02, 9.45320204e-02, 5.00000024e-04
6.60400018e-02, 9.45319235e-02, 5.00000024e-04, 3.08530368e-02, 1.48952398e-02, 1.47015192e-02, -2.88901734e-04, -2.83555419e-04, 0.00000000e+00, 6.60400018e-02, 9.45319235e-02, 5.00000024e-04
6.35000020e-02, 9.45318192e-02, 5.00000024e-04, 3.10864132e-02, 1.50251370e-02, 1.48385447e-02, -3.14301171e-04, -3.09275027e-04, 0.00000000e+00, 6.35000020e-02, 9.45318192e-02, 5.00000024e-04
6.09600022e-02, 9.45317224e-02, 5.00000024e-04, 3.13481130e-02, 1.51578495e-02, 1.49790561e-02, -3.43213207e-04, -3.38545622e-04, 0.00000000e+00, 6.09600022e-02, 9.45317224e-02, 5.00000024e-04
5.84200025e-02, 9.45316181e-02, 5.00000024e-04, 3.16416509e-02, 1.52931707e-02, 1.51228318e-02, -3.75930395e-04, -3.71654285e-04, 0.00000000e+00, 5.84200025e-02, 9.45316181e-02, 5.00000024e-04
5.58800027e-02, 9.45315212e-02, 5.00000024e-04, 3.19784395e-02, 1.54305650e-02, 1.52693167e-02, -4.11851768e-04, -4.08010470e-04, 0.00000000e+00, 5.58800027e-02, 9.45315212e-02, 5.00000024e-04
5.33399992e-02, 9.45314169e-02, 5.00000024e-04, 3.23785543e-02, 1.55686419e-02, 1.54171381e-02, -4.50265652e-04, -4.46891499e-04, 0.00000000e+00, 5.33399992e-02, 9.45314169e-02, 5.00000024e-04
5.07999994e-02, 9.45313200e-02, 5.00000024e-04, 3.28618884e-02, 1.57056805e-02, 1.55645860e-02, -4.91068582e-04, -4.88154474e-04, 0.00000000e+00, 5.07999994e-02, 9.45313200e-02, 5.00000024e-04
4.82599996e-02, 9.45312157e-02, 5.00000024e-04, 3.34463343e-02, 1.58399697e-02, 1.57099105e-02, -5.34037361e-04, -5.31569822e-04, 0.00000000e+00, 4.82599996e-02, 9.45312157e-02, 5.00000024e-04
4.57199998e-02, 9.45311189e-02, 5.00000024e-04, 3.41433920e-02, 1.59698911e-02, 1.58514399e-02, -5.78552485e-04, -5.76548802e-04, 0.00000000e+00, 4.57199998e-02, 9.45311189e-02, 5.00000024e-04
4.31800000e-02, 9.45310146e-02, 5.00000024e-04, 3.49648148e-02, 1.60936303e-02, 1.59872472e-02, -6.23306376e-04, -6.21782383e-04, 0.00000000e+00, 4.31800000e-02, 9.45310146e-02, 5.00000024e-04
4.06400003e-02, 9.45309177e-02, 5.00000024e-04, 3.59250940e-02, 1.62087064e-02, 1.61146466e-02, -6.66381267e-04, -6.65370375e-04, 0.00000000e+00, 4.06400003e-02, 9.45309177e-02, 5.00000024e-04
3.81000005e-02, 9.45308134e-02, 5.00000024e-04, 3.70290317e-02, 1.63122490e-02, 1.62305292e-02, -7.05602113e-04, -7.05215731e-04, 0.00000000e+00, 3.81000005e-02, 9.45308134e-02, 5.00000024e-04
3.55600007e-02, 9.45307165e-02, 5.00000024e-04, 3.82642634e-02, 1.64019018e-02, 1.63322203e-02, -7.39127980e-04, -7.39465002e-04, 0.00000000e+00, 3.55600007e-02, 9.45307165e-02, 5.00000024e-04
3.30200009e-02, 9.45306122e-02, 5.00000024e-04, 3.96107361e-02, 1.64758284e-02, 1.64176114e-02, -7.65967707e-04, -7.66953861e-04, 0.00000000e+00, 3.30200009e-02, 9.45306122e-02, 5.00000024e-04
3.04800011e-02, 9.45305154e-02, 5.00000024e-04, 4.10460606e-02, 1.65321510e-02, 1.64847095e-02, -7.84042117e-04, -7.85598357e-04, 0.00000000e+00, 3.04800011e-02, 9.45305154e-02, 5.00000024e-04
2.79400013e-02, 9.45304111e-02, 5.00000024e-04, 4.25357781e-02, 1.65697299e-02, 1.65322181e-02, -7.91134138e-04, -7.93314714e-04, 0.00000000e+00, 2.79400013e-02, 9.45304111e-02, 5.00000024e-04
2.54000016e-02, 9.45303142e-02, 5.00000024e-04, 4.40289415e-02, 1.65892467e-02, 1.65606886e-02, -7.86690973e-04, -7.89548503e-04, 0.00000000e+00, 2.54000016e-02, 9.45303142e-02, 5.00000024e-04
2.28600018e-02, 9.45302099e-02, 5.00000024e-04, 4.54959907e-02, 1.65936910e-02, 1.65730957e-02, -7.70799408e-04, -7.74330983e-04, 0.00000000e+00, 2.28600018e-02, 9.45302099e-02, 5.00000024e-04
2.03200001e-02, 9.45301130e-02, 5.00000024e-04, 4.69499193e-02, 1.65860951e-02, 1.65723655e-02, -7.45340483e-04, -7.49535684e-04, 0.00000000e+00, 2.03200001e-02, 9.45301130e-02, 5.00000024e-04
1.77800003e-02, 9.45300087e-02, 5.00000024e-04, 4.83930893e-02, 1.65662616e-02, 1.65583696e-02, -7.13342510e-04, -7.18310126e-04, 0.00000000e+00, 1.77800003e-02, 9.45300087e-02, 5.00000024e-04
1.52400006e-02, 9.45299119e-02, 5.00000024e-04, 4.98416089e-02, 1.65337846e-02, 1.65308006e-02, -6.75975170e-04, -6.81894831e-04, 0.00000000e+00, 1.52400006e-02, 9.45299119e-02, 5.00000024e-04
1.27000008e-02, 9.45298076e-02, 5.00000024e-04, 5.13409264e-02, 1.64881106e-02, 1.64891016e-02, -6.31166738e-04, -6.38253696e-04, 0.00000000e+00, 1.27000008e-02, 9.45298076e-02, 5.00000024e-04
1.01600010e-02, 9.45297107e-02, 5.00000024e-04, 5.28774895e-02, 1.64290946e-02, 1.64333116e-02, -5.76480990e-04, -5.84937108e-04, 0.00000000e+00, 1.01600010e-02, 9.45297107e-02, 5.00000024e-04
7.62000121e-03, 9.45296064e-02, 5.00000024e-04, 5.44662848e-02, 1.63593702e-02, 1.63664091e-02, -5.11897961e-04, -5.21970855e-04, 0.00000000e+00, 7.62000121e-03, 9.45296064e-02, 5.00000024e-04
5.08000096e-03, 9.45295021e-02, 5.00000024e-04, 5.64013235e-02, 1.62633192e-02, 1.62714701e-02, -4.35885304e-04, -4.47754894e-04, 0.00000000e+00, 5.08000096e-03, 9.45295021e-02, 5.00000024e-04
2.54000095e-03, 9.45294052e-02, 5.00000024e-04, 5.88323250e-02, 1.61307976e-02, 1.61359161e-02, -3.33549688e-04, -3.45520122e-04, 0.00000000e+00, 2.54000095e-03, 9.45294052e-02, 5.00000024e-04
5.05460024e-01, 9.74015668e-02, 5.00000024e-04, 1.28571919e-04, 4.18627448e-03, 4.09063092e-03, -4.52212089e-06, -4.38238385e-06, 0.00000000e+00, 5.05460024e-01, 9.74015668e-02, 5.00000024e-04
5.02919972e-01, 9.74014848e-02, 5.00000024e-04, 2.60203058e-04, 4.19402961e-03, 4.09824541e-03, -4.29605007e-06, -4.15965633e-06, 0.00000000e+00, 5.02919972e-01, 9.74014848e-02, 5.00000024e-04
5.00379980e-01, 9.74014029e-02, 5.00000024e-04, 3.89294204e-04, 4.19966178e-03, 4.10375698e-03, -4.64885852e-06, -4.50914013e-06, 0.00000000e+00, 5.00379980e-01, 9.74014029e-02, 5.00000024e-04
4.97839987e-01, 9.74013209e-02, 5.00000024e-04, 5.20681264e-04, 4.20655869e-03, 4.11052816e-03, -4.65574431e-06, -4.51556889e-06, 0.00000000e+00, 4.97839987e-01, 9.74013209e-02, 5.00000024e-04
4.95299995e-01, 9.74012390e-02, 5.00000024e-04, 6.51608803e-04, 4.21315012e-03, 4.11699759e-03, -4.73948330e-06, -4.59964394e-06, 0.00000000e+00, 4.95299995e-01, 9.74012390e-02, 5.00000024e-04
4.92760003e-01, 9.74011570e-02, 5.00000024e-04, 7.83300842e-04, 4.21999907e-03, 4.12372267e-03, -4.74830358e-06, -4.60934552e-06, 0.00000000e+00, 4.92760003e-01, 9.74011570e-02, 5.00000024e-04
4.90220010e-01, 9.74010751e-02, 5.00000024e-04, 9.15233395e-04, 4.22681216e-03, 4.13041003e-03, -4.76511514e-06, -4.62720709e-06, 0.00000000e+00, 4.90220010e-01, 9.74010751e-02, 5.00000024e-04
4.87679988e-01, 9.74009931e-02, 5.00000024e-04, 1.04762893e-03, 4.23370209e-03, 4.13717330e-03, -4.76827336e-06, -4.63147171e-06, 0.00000000e+00, 4.87679988e-01, 9.74009931e-02, 5.00000024e-04
4.85139996e-01, 9.74009186e-02, 5.00000024e-04, 1.18038186e-03, 4.24061529e-03, 4.14395798e-03, -4.77288131e-06, -4.63720608e-06, 0.00000000e+00, 4.85139996e-01, 9.74009186e-02, 5.00000024e-04
4.82600003e-01, 9.74008366e-02, 5.00000024e-04, 1.31353154e-03, 4.24757460e-03, 4.15078783e-03, -4.77571484e-06, -4.64114828e-06, 0.00000000e+00, 4.82600003e-01, 9.74008366e-02, 5.00000024e-04
4.80060011e-01, 9.74007547e-02, 5.00000024e-04, 1.44705491e-03, 4.25457070e-03, 4.15765960e-03, -4.77949470e-06, -4.64601817e-06, 0.00000000e+00, 4.80060011e-01, 9.74007547e-02, 5.00000024e-04
4.77519989e-01, 9.74006727e-02, 5.00000024e-04, 1.58095884e-03, 4.26161010e-03, 4.16456815e-03, -4.78381708e-06, -4.65138464e-06, 0.00000000e+00, 4.77519989e-01, 9.74006727e-02, 5.00000024e-04
4.74979997e-01, 9.74005908e-02, 5.00000024e-04, 1.71523448e-03, 4.26869234e-03, 4.17151768e-03, -4.78921174e-06, -4.65778112e-06, 0.00000000e+00, 4.74979997e-01, 9.74005908e-02, 5.00000024e-04
4.72440004e-01, 9.74005088e-02, 5.00000024e-04, 1.84988149e-03, 4.27581975e-03, 4.17851470e-03, -4.79566052e-06, -4.66519032e-06, 0.00000000e+00, 4.72440004e-01, 9.74005088e-02, 5.00000024e-04
4.69900012e-01, 9.74004269e-02, 5.00000024e-04, 1.98489777e-03, 4.28299420e-03, 4.18556156e-03, -4.80327071e-06, -4.67371910e-06, 0.00000000e+00, 4.69900012e-01, 9.74004269e-02, 5.00000024e-04
4.67359990e-01, 9.74003449e-02, 5.00000024e-04, 2.12028250e-03, 4.29021753e-03, 4.19265078e-03, -4.81205370e-06, -4.68336520e-06, 0.00000000e+00, 4.67359990e-01, 9.74003449e-02, 5.00000024e-04
4.64819998e-01, 9.74002630e-02, 5.00000024e-04, 2.25603278e-03, 4.29749163e-03, 4.19978891e-03, -4.82203859e-06, -4.69416227e-06, 0.00000000e+00, 4.64819998e-01, 9.74002630e-02, 5.00000024e-04
4.62280005e-01, 9.74001810e-02, 5.00000024e-04, 2.39214906e-03, 4.30481834e-03, 4.20698337e-03, -4.83324220e-06, -4.70613213e-06, 0.00000000e+00, 4.62280005e-01, 9.74001810e-02, 5.00000024e-04
4.59740013e-01, 9.74000990e-02, 5.00000024e-04, 2.52862973e-03, 4.31219907e-03, 4.21422767e-03, -4.84568636e-06, -4.71928615e-06, 0.00000000e+00, 4.59740013e-01, 9.74000990e-02, 5.00000024e-04
4.57199991e-01, 9.74000171e-02, 5.00000024e-04, 2.66547687e-03, 4.31963522e-03, 4.22152691e-03, -4.85939700e-06, -4.73365162e-06, 0.00000000e+00, 4.57199991e-01, 9.74000171e-02, 5.00000024e-04
4.54659998e-01, 9.73999351e-02, 5.00000024e-04, 2.80268886e-03, 4.32712911e-03, 4.22888249e-03, -4.87440320e-06, -4.74925491e-06, 0.00000000e+00, 4.54659998e-01, 9.73999351e-02, 5.00000024e-04
4.52120006e-01, 9.73998532e-02, 5.00000024e-04, 2.94026663e-03, 4.33468213e-03, 4.23629116e-03, -4.89074228e-06, -4.76612513e-06, 0.00000000e+00, 4.52120006e-01, 9.73998532e-02, 5.00000024e-04
4.49580014e-01, 9.73997712e-02, 5.00000024e-04, 3.07821180e-03, 4.34229616e-03, 4.24375711e-03, -4.90846060e-06, -4.78431139e-06, 0.00000000e+00, 4.49580014e-01, 9.73997712e-02, 5.00000024e-04
4.47039992e-01, 9.73996967e-02, 5.00000024e-04, 3.21652624e-03, 4.34997166e-03, 4.25129337e-03, -4.92760819e-06, -4.80387507e-06, 0.00000000e+00, 4.47039992e-01, 9.73996967e-02, 5.00000024e-04
4.44499999e-01, 9.73996148e-02, 5.00000024e-04, 3.35520995e-03, 4.35771095e-03, 4.25889110e-03, -4.94823325e-06, -4.82484802e-06, 0.00000000e+00, 4.44499999e-01, 9.73996148e-02, 5.00000024e-04
4.41960007e-01, 9.73995328e-02, 5.00000024e-04, 3.49426549e-03, 4.36551496e-03, 4.26654331e-03, -4.97038309e-06, -4.84726570e-06, 0.00000000e+00, 4.41960007e-01, 9.73995328e-02, 5.00000024e-04
4.39419985e-01, 9.73994508e-02, 5.00000024e-04, 3.63369612e-03, 4.37338604e-03, 4.27426677e-03, -4.99409589e-06, -4.87118359e-06, 0.00000000e+00, 4.39419985e-01, 9.73994508e-02, 5.00000024e-04
4.36879992e-01, 9.73993689e-02, 5.00000024e-04, 3.77350370e-03, 4.38132463e-03, 4.28205961e-03, -5.01940167e-06, -4.89662489e-06, 0.00000000e+00, 4.36879992e-01, 9.73993689e-02, 5.00000024e-04
4.34340000e-01, 9.73992869e-02, 5.00000024e-04, 3.91368987e-03, 4.38933307e-03, 4.28991998e-03, -5.04632499e-06, -4.92360914e-06, 0.00000000e+00, 4.34340000e-01, 9.73992869e-02, 5.00000024e-04
4.31800008e-01, 9.73992050e-02, 5.00000024e-04, 4.05425858e-03, 4.39741183e-03, 4.29785019e-03, -5.07488267e-06, -4.95215045e-06, 0.00000000e+00, 4.31800008e-01, 9.73992050e-02, 5.00000024e-04
4.29259986e-01, 9.73991230e-02, 5.00000024e-04, 4.19521378e-03, 4.40556230e-03, 4.30584606e-03, -5.10511381e-06, -4.98227428e-06, 0.00000000e+00, 4.29259986e-01, 9.73991230e-02, 5.00000024e-04
4.26719993e-01, 9.73990411e-02, 5.00000024e-04, 4.33655782e-03, 4.41378634e-03, 4.31391736e-03, -5.13711848e-06, -5.01407976e-06, 0.00000000e+00, 4.26719993e-01, 9.73990411e-02, 5.00000024e-04
4.24180001e-01, 9.73989591e-02, 5.00000024e-04, 4.47829487e-03, 4.42208443e-03, 4.32206038e-03, -5.17110584e-06, -5.04774789e-06, 0.00000000e+00, 4.24180001e-01, 9.73989591e-02, 5.00000024e-04
4.21640009e-01, 9.73988771e-02, 5.00000024e-04, 4.62043146e-03, 4.43045795e-03, 4.33027279e-03, -5.20748245e-06, -5.08364610e-06, 0.00000000e+00, 4.21640009e-01, 9.73988771e-02, 5.00000024e-04
4.19099987e-01, 9.73987952e-02, 5.00000024e-04, 4.76297131e-03, 4.43890784e-03, 4.33856528e-03, -5.24701545e-06, -5.12249426e-06, 0.00000000e+00, 4.19099987e-01, 9.73987952e-02, 5.00000024e-04
4.16559994e-01, 9.73987132e-02, 5.00000024e-04, 4.90592048e-03, 4.44743503e-03, 4.34692902e-03, -5.29090903e-06, -5.16540467e-06, 0.00000000e+00, 4.16559994e-01, 9.73987132e-02, 5.00000024e-04
4.14020002e-01, 9.73986313e-02, 5.00000024e-04, 5.04928641e-03, 4.45604092e-03, 4.35537240e-03, -5.34031324e-06, -5.21346874e-06, 0.00000000e+00, 4.14020002e-01, 9.73986313e-02, 5.00000024e-04
4.11480010e-01, 9.73985493e-02, 5.00000024e-04, 5.19307377e-03, 4.46472457e-03, 4.36389865e-03, -5.39552593e-06, -5.26699978e-06, 0.00000000e+00, 4.11480010e-01, 9.73985493e-02, 5.00000024e-04
4.08939987e-01, 9.73984748e-02, 5.00000024e-04, 5.33728441e-03, 4.47348645e-03, 4.37249104e-03, -5.45573448e-06, -5.32523563e-06, 0.00000000e+00, 4.08939987e-01, 9.73984748e-02, 5.00000024e-04
4.06399995e-01, 9.73983929e-02, 5.00000024e-04, 5.48192160e-03, 4.48232703e-03, 4.38115513e-03, -5.51979474e-06, -5.38710356e-06, 0.00000000e+00, 4.06399995e-01, 9.73983929e-02, 5.00000024e-04
4.03860003e-01, 9.73983109e-02, 5.00000024e-04, 5.62698860e-03, 4.49124724e-03, 4.38990816e-03, -5.58710735e-06, -5.45205194e-06, 0.00000000e+00, 4.03860003e-01, 9.73983109e-02, 5.00000024e-04
4.01320010e-01, 9.73982289e-02, 5.00000024e-04, 5.77248726e-03, 4.50024800e-03, 4.39874129e-03, -5.65756500e-06, -5.51997255e-06, 0.00000000e+00, 4.01320010e-01, 9.73982289e-02, 5.00000024e-04
3.98779988e-01, 9.73981470e-02, 5.00000024e-04, 5.91842085e-03, 4.50933026e-03, 4.40765126e-03, -5.73110583e-06, -5.59080627e-06, 0.00000000e+00, 3.98779988e-01, 9.73981470e-02, 5.00000024e-04
3.96239996e-01, 9.73980650e-02, 5.00000024e-04, 6.06478937e-03, 4.51849587e-03, 4.41664178e-03, -5.80741016e-06, -5.66425706e-06, 0.00000000e+00, 3.96239996e-01, 9.73980650e-02, 5.00000024e-04
3.93700004e-01, 9.73979831e-02, 5.00000024e-04, 6.21159701e-03, 4.52774670e-03, 4.42571286e-03, -5.88610283e-06, -5.73996977e-06, 0.00000000e+00, 3.93700004e-01, 9.73979831e-02, 5.00000024e-04
3.91160011e-01, 9.73979011e-02, 5.00000024e-04, 6.35884376e-03, 4.53708367e-03, 4.43487521e-03, -5.96695691e-06, -5.81774339e-06, 0.00000000e+00, 3.91160011e-01, 9.73979011e-02, 5.00000024e-04
3.88619989e-01, 9.73978192e-02, 5.00000024e-04, 6.50653429e-03, 4.54650866e-03, 4.44412557e-03, -6.04978459e-06, -5.89739648e-06, 0.00000000e+00, 3.88619989e-01, 9.73978192e-02, 5.00000024e-04
3.86079997e-01, 9.73977372e-02, 5.00000024e-04, 6.65466953e-03, 4.55602305e-03, 4.45345836e-03, -6.13437942e-06, -5.97872031e-06, 0.00000000e+00, 3.86079997e-01, 9.73977372e-02, 5.00000024e-04
3.83540004e-01, 9.73976552e-02, 5.00000024e-04, 6.80325041e-03, 4.56562871e-03, 4.46287962e-03, -6.22058906e-06, -6.06157892e-06, 0.00000000e+00, 3.83540004e-01, 9.73976552e-02, 5.00000024e-04
3.81000012e-01, 9.73975733e-02, 5.00000024e-04, 6.95228064e-03, 4.57532750e-03, 4.47239401e-03, -6.30838895e-06, -6.14595137e-06, 0.00000000e+00, 3.81000012e-01, 9.73975733e-02, 5.00000024e-04
3.78459990e-01, 9.73974913e-02, 5.00000024e-04, 7.10176304e-03, 4.58512176e-03, 4.48199688e-03, -6.39787595e-06, -6.23192318e-06, 0.00000000e+00, 3.78459990e-01, 9.73974913e-02, 5.00000024e-04
3.75919998e-01, 9.73974094e-02, 5.00000024e-04, 7.25169806e-03, 4.59501334e-03, 4.49170219e-03, -6.48921286e-06, -6.31966168e-06, 0.00000000e+00, 3.75919998e-01, 9.73974094e-02, 5.00000024e-04
3.73380005e-01, 9.73973274e-02, 5.00000024e-04, 7.40208942e-03, 4.60500363e-03, 4.50149691e-03, -6.58256113e-06, -6.40930102e-06, 0.00000000e+00, 3.73380005e-01, 9.73973274e-02, 5.00000024e-04
3.70840013e-01, 9.73972529e-02, 5.00000024e-04, 7.55294040e-03, 4.61509684e-03, 4.51139128e-03, -6.67803943e-06, -6.50096399e-06, 0.00000000e+00, 3.70840013e-01, 9.73972529e-02, 5.00000024e-04
3.68299991e-01, 9.73971710e-02, 5.00000024e-04, 7.70425284e-03, 4.62529389e-03, 4.52139555e-03, -6.77571779e-06, -6.59473289e-06, 0.00000000e+00, 3.68299991e-01, 9.73971710e-02, 5.00000024e-04
3.65759999e-01, 9.73970890e-02, 5.00000024e-04, 7.85602909e-03, 4.63559711e-03, 4.53150040e-03, -6.87562761e-06, -6.69061592e-06, 0.00000000e+00, 3.65759999e-01, 9.73970890e-02, 5.00000024e-04
3.63220006e-01, 9.73970070e-02, 5.00000024e-04, 8.00827332e-03, 4.64600977e-03, 4.54171374e-03, -6.97777796e-06, -6.78863671e-06, 0.00000000e+00, 3.63220006e-01, 9.73970070e-02, 5.00000024e-04
3.60680014e-01, 9.73969251e-02, 5.00000024e-04, 8.16099159e-03, 4.65653418e-03, 4.55203466e-03, -7.08217931e-06, -6.88879800e-06, 0.00000000e+00, 3.60680014e-01, 9.73969251e-02, 5.00000024e-04
3.58139992e-01, 9.73968431e-02, 5.00000024e-04, 8.31418764e-03, 4.66717221e-03, 4.56246501e-03, -7.18882393e-06, -6.99109569e-06, 0.00000000e+00, 3.58139992e-01, 9.73968431e-02, 5.00000024e-04
3.55599999e-01, 9.73967612e-02, 5.00000024e-04, 8.46786331e-03, 4.67792712e-03, 4.57301224e-03, -7.29768135e-06, -7.09550704e-06, 0.00000000e+00, 3.55599999e-01, 9.73967612e-02, 5.00000024e-04
3.53060007e-01, 9.73966792e-02, 5.00000024e-04, 8.62202421e-03, 4.68880171e-03, 4.58367821e-03, -7.40878340e-06, -7.20205162e-06, 0.00000000e+00, 3.53060007e-01, 9.73966792e-02, 5.00000024e-04
3.50519985e-01, 9.73965973e-02, 5.00000024e-04, 8.77668057e-03, 4.69979737e-03, 4.59446432e-03, -7.52233109e-06, -7.31091632e-06, 0.00000000e+00, 3.50519985e-01, 9.73965973e-02, 5.00000024e-04
3.47979993e-01, 9.73965153e-02, 5.00000024e-04, 8.93183332e-03, 4.71091829e-03, 4.60536918e-03, -7.63846219e-06, -7.42222437e-06, 0.00000000e+00, 3.47979993e-01, 9.73965153e-02, 5.00000024e-04
3.45440000e-01, 9.73964334e-02, 5.00000024e-04, 9.08749271e-03, 4.72216634e-03, 4.61639976e-03, -7.75690114e-06, -7.53573431e-06, 0.00000000e+00, 3.45440000e-01, 9.73964334e-02, 5.00000024e-04
3.42900008e-01, 9.73963514e-02, 5.00000024e-04, 9.24365968e-03, 4.73354384e-03, 4.62755887e-03, -7.87719000e-06, -7.65099958e-06, 0.00000000e+00, 3.42900008e-01, 9.73963514e-02, 5.00000024e-04
3.40359986e-01, 9.73962694e-02, 5.00000024e-04, 9.40034818e-03, 4.74505313e-03, 4.63884138e-03, -7.99919144e-06, -7.76785964e-06, 0.00000000e+00, 3.40359986e-01, 9.73962694e-02, 5.00000024e-04
3.37819993e-01, 9.73961875e-02, 5.00000024e-04, 9.55756195e-03, 4.75669606e-03, 4.65025799e-03, -8.12318376e-06, -7.88657962e-06, 0.00000000e+00, 3.37819993e-01, 9.73961875e-02, 5.00000024e-04
3.35280001e-01, 9.73961055e-02, 5.00000024e-04, 9.71531216e-03, 4.76847542e-03, 4.66180872e-03, -8.24940798e-06, -8.00737598e-06, 0.00000000e+00, 3.35280001e-01, 9.73961055e-02, 5.00000024e-04
3.32740009e-01, 9.73960310e-02, 5.00000024e-04, 9.87360720e-03, 4.78039263e-03, 4.67348937e-03, -8.37786683e-06, -8.13023235e-06, 0.00000000e+00, 3.32740009e-01, 9.73960310e-02, 5.00000024e-04
3.30199987e-01, 9.73959491e-02, 5.00000024e-04, 1.00324554e-02, 4.79244906e-03, 4.68531111e-03, -8.50844572e-06, -8.25505958e-06, 0.00000000e+00, 3.30199987e-01, 9.73959491e-02, 5.00000024e-04
3.27659994e-01, 9.73958671e-02, 5.00000024e-04, 1.01918606e-02, 4.80464753e-03, 4.69727209e-03, -8.64103913e-06, -8.38175038e-06, 0.00000000e+00, 3.27659994e-01, 9.73958671e-02, 5.00000024e-04
